/////////////////////////////////////////////////////////////////////////////
//商店由 GoldMU.Net 创建 [商店编辑器]
//电话 Zalo: 0987 819 266
///////////////////////////
//Shop: 002 - Pasi the Wizard
/////////////////////////////////////////////////////////////////////////////
//Group	Index	Level	Dur		Skill	Luck	Option	ExcOpt	Anc		JoH		Oex		Socket1	Socket2	Socket3	Socket4	Socket5	ItemName
/////////////////////////////////////////////////////////////////////////////

7		18		9		0		0		1		7		63		0		0		0		255		255		255		255		255		//头盔
8		18		9		0		0		1		7		63		0		0		0		255		255		255		255		255		//盔甲
9		18		9		0		0		1		7		63		0		0		0		255		255		255		255		255		//护腿
10		18		9		0		0		1		7		63		0		0		0		255		255		255		255		255		//手套
11		18		9		0		0		1		7		63		0		0		0		255		255		255		255		255		//靴子

5		13		9		0		1		1		7		63		0		0		0		255		255		255		255		255		//棍棒
6		15		9		0		1		1		7		63		0		0		0		255		255		255		255		255		//盾牌


15		0		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//施毒书
15		1		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//陨石书
15		2		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//闪电击书
15		3		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//火球书
15		4		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//火柱书
15		5		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//瞬间移动
15		6		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//冰冻书
15		7		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//旋风书
15		8		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//召唤灵魂
15		9		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//地狱火书
15		10		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//音波书
15		11		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//蓝雨水书
15		12		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//陨石书
15		13		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//火龙书
15		14		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//角色移动
15		15		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//能量圈
15		16		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//毒咒书
15		17		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//冰雪书
15		18		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//新星书
15		28		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//魔力增强书
15		29		1		0		0		0		0		0		0		0		0		255		255		255		255		255		//光明风暴

end
